timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1785152205366,40,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-7,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152200715,4716,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-9,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,4637,0,0
1785152205427,25,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-10,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,25,0,0
1785152204768,739,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-1,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,739,0,0
1785152205935,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-9,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152205958,41,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-10,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152200778,5248,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-8,true,,844155,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,5175,0,0
1785152205508,551,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-6,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,551,0,0
1785152206463,43,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-9,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,34,0,0
1785152206533,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-8,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152204734,2066,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-3,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2016,0,0
1785152207065,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-8,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152207305,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-3,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152205912,1502,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-7,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1502,0,0
1785152207835,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-3,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152205407,2684,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-2,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2640,0,0
1785152205856,2568,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-4,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2548,0,0
1785152208597,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-2,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152206503,2197,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-10,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,2197,0,0
1785152207012,1700,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-9,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1700,0,0
1785152205860,2935,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-5,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2889,0,0
1785152208930,30,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-4,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,30,0,0
1785152207609,1399,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-8,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1399,0,0
1785152209132,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-2,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152209297,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-5,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152209463,39,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-4,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152206010,3588,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-1,true,,844140,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,3541,0,0
1785152209829,38,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-5,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152208375,1525,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-3,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1525,0,0
1785152206565,3350,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-6,true,,844158,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,3336,0,0
1785152210102,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-1,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152210421,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-6,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152210635,36,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-1,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152207920,2776,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-7,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2729,0,0
1785152210956,44,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-6,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,37,0,0
1785152211202,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-7,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152209217,2481,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-9,true,,844147,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2435,0,0
1785152211735,38,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-7,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152210007,1905,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-4,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1905,0,0
1785152209674,2238,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-2,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,2238,0,0
1785152210373,1540,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-5,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1540,0,0
1785152209514,2484,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-8,true,,844147,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2437,0,0
1785152212202,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-9,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152209205,3293,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-10,true,,844154,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,3245,0,0
1785152212502,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-8,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152212735,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-9,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152210403,2400,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-3,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2353,0,0
1785152211176,1630,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-1,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1630,0,0
1785152213002,28,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-10,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,28,0,0
1785152212279,767,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-7,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,767,0,0
1785152211504,1561,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-6,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1561,0,0
1785152213034,41,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-8,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,31,0,0
1785152213308,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-3,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152213536,38,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-10,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152213843,39,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-3,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152212418,1575,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-5,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,1529,0,0
1785152214495,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-5,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152212416,2280,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-2,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2234,0,0
1785152213278,1762,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-9,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1761,0,0
1785152213581,1462,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-8,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1462,0,0
1785152212418,2628,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-4,true,,844163,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2621,0,0
1785152215027,44,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-5,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,36,0,0
1785152214077,1129,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-10,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1128,0,0
1785152215201,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-2,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152215550,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-4,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152215733,35,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-2,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,27,0,0
1785152213566,2248,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-6,true,,844157,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2237,0,0
1785152216085,42,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-4,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,36,0,0
1785152213308,2988,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-1,true,,844147,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2942,0,0
1785152216319,30,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-6,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,30,0,0
1785152214387,2117,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-3,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,2116,0,0
1785152213552,2955,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-7,true,,844155,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2908,0,0
1785152216801,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-1,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152216274,576,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-2,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,576,0,0
1785152215577,1279,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-5,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1279,0,0
1785152216855,40,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-6,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152217012,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-7,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152217335,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-1,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152215545,1955,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-8,true,,844138,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,1908,0,0
1785152217543,36,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-7,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152216631,1214,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-4,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1214,0,0
1785152215545,2352,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-9,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2305,0,0
1785152218006,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-8,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152218403,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-9,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152215710,2787,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-10,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2740,0,0
1785152218534,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-8,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,27,0,0
1785152218935,41,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-9,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,34,0,0
