timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1785152174997,20135,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,1549,271,9,9,https://studyflow-assignment2-backend.onrender.com/api/auth/login,20132,0,57
1785152195653,249,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,1054,139,10,10,https://studyflow-frontend-hace.onrender.com/,249,0,104
1785152196409,263,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,251719,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,220,0,0
1785152171998,24810,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,1549,271,10,10,https://studyflow-assignment2-backend.onrender.com/api/auth/login,24810,0,66
1785152177996,18812,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,1549,271,10,10,https://studyflow-assignment2-backend.onrender.com/api/auth/login,18812,0,53
1785152197313,77,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,77,0,49
1785152197315,84,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,84,0,54
1785152169047,28365,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,1549,271,10,10,https://studyflow-assignment2-backend.onrender.com/api/auth/login,28364,0,258
1785152186991,10515,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,1549,271,10,10,https://studyflow-assignment2-backend.onrender.com/api/auth/login,10515,0,55
1785152180996,16512,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,1549,271,10,10,https://studyflow-assignment2-backend.onrender.com/api/auth/login,16512,0,52
1785152183991,13517,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,1549,271,10,10,https://studyflow-assignment2-backend.onrender.com/api/auth/login,13517,0,60
1785152189994,7719,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,1549,271,10,10,https://studyflow-assignment2-backend.onrender.com/api/auth/login,7718,0,48
1785152197178,738,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,736,0,0
1785152197896,69,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152197905,73,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,33,0,0
1785152197918,74,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,74,0,48
1785152192995,5022,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,1549,271,10,10,https://studyflow-assignment2-backend.onrender.com/api/auth/login,5022,0,59
1785152198014,71,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,71,0,44
1785152198014,72,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,72,0,46
1785152198015,74,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,74,0,45
1785152195990,2216,POST /api/auth/login,200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,1549,271,10,10,https://studyflow-assignment2-backend.onrender.com/api/auth/login,2216,0,53
1785152198219,71,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,71,0,42
1785152198497,73,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,251715,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,31,0,0
1785152198524,79,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,79,0,51
1785152198592,77,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,251715,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,35,0,0
1785152198595,73,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,32,0,0
1785152198591,81,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,40,0,0
1785152198713,78,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,78,0,52
1785152198471,340,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,339,0,0
1785152198484,341,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,338,0,0
1785152198796,67,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,251715,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,26,0,0
1785152199110,72,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152199297,72,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,251715,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152199077,554,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,553,0,0
1785152199175,457,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,456,0,0
1785152199175,530,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,529,0,0
1785152198423,1290,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,1207,0,0
1785152199175,731,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,730,0,0
1785152199689,519,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,519,0,0
1785152200219,28,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,28,0,0
1785152199365,907,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,906,0,0
1785152199875,397,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,396,0,0
1785152200753,52,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,34,0,0
1785152199317,2099,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,844153,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2029,0,0
1785152199330,2430,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,844155,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2347,0,0
1785152201922,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152202265,33,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,33,0,0
1785152202452,39,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,251715,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,31,0,0
1785152200138,2587,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2512,0,0
1785152202803,44,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,33,0,0
1785152200138,3042,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,844161,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2967,0,0
1785152203231,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152203684,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,28,0,0
1785152203764,39,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152200413,3509,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,3437,0,0
1785152201312,2915,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,2915,0,0
1785152204220,42,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,32,0,0
1785152200210,4114,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,4039,0,0
1785152204429,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152204830,30,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,30,0,0
1785152202998,1905,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1905,0,0
1785152200778,4143,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,4072,0,0
1785152204961,42,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,31,0,0
1785152204308,1046,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1045,0,0
1785152203353,2000,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1999,0,0
1785152205366,40,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152200715,4716,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,4637,0,0
1785152205427,25,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,1058,139,10,10,https://studyflow-frontend-hace.onrender.com/,25,0,0
1785152204768,739,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,739,0,0
1785152205935,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152205958,41,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152200778,5248,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,844155,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,5175,0,0
1785152205508,551,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,551,0,0
1785152206463,43,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,251723,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,34,0,0
1785152206533,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152204734,2066,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2016,0,0
1785152207065,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152207305,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152205912,1502,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1502,0,0
1785152207835,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152205407,2684,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2640,0,0
1785152205856,2568,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2548,0,0
1785152208597,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152206503,2197,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,2197,0,0
1785152207012,1700,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1700,0,0
1785152205860,2935,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2889,0,0
1785152208930,30,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,30,0,0
1785152207609,1399,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1399,0,0
1785152209132,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152209297,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152209463,39,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152206010,3588,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,844140,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,3541,0,0
1785152209829,38,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152208375,1525,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1525,0,0
1785152206565,3350,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,844158,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,3336,0,0
1785152210102,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152210421,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152210635,36,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152207920,2776,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2729,0,0
1785152210956,44,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,37,0,0
1785152211202,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152209217,2481,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,844147,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2435,0,0
1785152211735,38,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152210007,1905,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1905,0,0
1785152209674,2238,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,2238,0,0
1785152210373,1540,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1540,0,0
1785152209514,2484,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,844147,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2437,0,0
1785152212202,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,27,0,0
1785152209205,3293,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,844154,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,3245,0,0
1785152212502,27,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152212735,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152210403,2400,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2353,0,0
1785152211176,1630,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1630,0,0
1785152213002,28,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,28,0,0
1785152212279,767,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,767,0,0
1785152211504,1561,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1561,0,0
1785152213034,41,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,31,0,0
1785152213308,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152213536,38,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,29,0,0
1785152213843,39,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152212418,1575,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,1529,0,0
1785152214495,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152212416,2280,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2234,0,0
1785152213278,1762,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1761,0,0
1785152213581,1462,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1462,0,0
1785152212418,2628,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,844163,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2621,0,0
1785152215027,44,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,36,0,0
1785152214077,1129,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1128,0,0
1785152215201,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152215550,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152215733,35,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,27,0,0
1785152213566,2248,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,844157,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2237,0,0
1785152216085,42,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,36,0,0
1785152213308,2988,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,844147,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2942,0,0
1785152216319,30,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,30,0,0
1785152214387,2117,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-3,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,2116,0,0
1785152213552,2955,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,844155,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2908,0,0
1785152216801,29,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,29,0,0
1785152216274,576,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-2,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,576,0,0
1785152215577,1279,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-5,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1279,0,0
1785152216855,40,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-6,text,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,30,0,0
1785152217012,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152217335,37,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-1,text,true,,251716,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152215545,1955,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,844138,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,1908,0,0
1785152217543,36,GET main JS bundle,200,OK,Light Load - 10 users / 30s ramp 1-7,text,true,,251724,163,10,10,https://studyflow-frontend-hace.onrender.com/assets/index-CYlsibpx.js,28,0,0
1785152216631,1214,GET /api/courses (list),200,OK,Light Load - 10 users / 30s ramp 1-4,text,true,,14189,433,10,10,https://studyflow-assignment2-backend.onrender.com/api/courses,1214,0,0
1785152215545,2352,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,844139,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2305,0,0
1785152218006,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-8,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152218403,26,GET index.html (frontend entry),200,OK,Light Load - 10 users / 30s ramp 1-9,text,true,,1059,139,10,10,https://studyflow-frontend-hace.onrender.com/,26,0,0
1785152215710,2787,GET /api/tasks (list),200,OK,Light Load - 10 users / 30s ramp 1-10,text,true,,844146,431,10,10,https://studyflow-assignment2-backend.onrender.com/api/tasks,2740,0,0
